source_time,target_time,source,target,count
8.0,8.5,Paraxial mesoderm,Epibranchial sensory neuron,1
8.0,8.5,Lateral plate mesoderm,Roof plate,1
8.0,8.5,Mesoderm,Hepatoblast,1
8.0,8.5,Lateral plate mesoderm,Amniotic ectoderm,2
8.0,8.5,Mesoderm,Foregut,1
8.0,8.5,Surface ectoderm,Splanchnic mesoderm,3
8.0,8.5,Neural crest,Endocardial cell,1
8.5,9.0,Paraxial mesoderm,Amniotic ectoderm,3
8.5,9.0,Neural crest,Sclerotome,2
8.5,9.0,Surface ectoderm,Foregut,1
8.5,9.0,Ectoderm,First heart field,1
8.5,9.0,Mesoderm,Autonomic progenitor,2
8.5,9.0,Paraxial mesoderm,Trunk neural crest,2
8.5,9.0,Ectoderm,Megakaryocyte,1
8.5,9.0,Lateral plate mesoderm,Eye field,1
8.5,9.0,Uncommitted,Epicardium,1
8.5,9.0,Ectoderm,Myotome,1
8.5,9.0,Paraxial mesoderm,Hepatoblast,1
8.5,9.0,Surface ectoderm,Sacral neural crest,1
8.5,9.0,Surface ectoderm,Hindgut,1
8.5,9.0,Ectoderm,Epicardium,1
8.5,9.0,Ectoderm,Arterial endothelial cell,1
8.5,9.0,Neural crest,Otic sensory neuron,1
8.5,9.0,Uncommitted,Dorsal root ganglion progenitor,1
8.5,9.0,Neural ectoderm,Second heart field,1
8.5,9.0,Paraxial mesoderm,Telencephalon,1
8.5,9.0,Mesoderm,Hematopoietic progenitor,1
8.5,9.0,Surface ectoderm,Dermomyotome,1
8.5,9.0,Surface ectoderm,Extraembryonic mesoderm,1
8.5,9.0,Neural ectoderm,Epibranchial placode,1
8.5,9.0,Surface ectoderm,Endocardial cell,1
8.5,9.0,Mesoderm,Surface ectoderm,1
8.5,9.0,Surface ectoderm,Hypothalamic neuron,1
8.5,9.0,Uncommitted,Second heart field,2
8.5,9.0,Uncommitted,Surface ectoderm,1
8.5,9.0,Paraxial mesoderm,Endocardial cell,2
8.5,9.0,Paraxial mesoderm,Cranial neural crest,1
8.5,9.0,Lateral plate mesoderm,Trunk neural crest,1
8.5,9.0,Endoderm,Hindlimb field,1
8.5,9.0,Lateral plate mesoderm,Vagal neural crest,1
8.5,9.0,Paraxial mesoderm,Dorsal root ganglion neuron,1
8.5,9.0,Neural ectoderm,Arterial endothelial cell,1
9.0,9.5,Neural ectoderm,Amniotic ectoderm,1
9.0,9.5,Paraxial mesoderm,Floor plate,2
9.0,9.5,Neural ectoderm,Arterial endothelial cell,1
9.0,9.5,Neural crest,Hindgut,1
9.0,9.5,Lateral plate mesoderm,Spinal cord (cervical),1
9.0,9.5,Uncommitted,Cranial motor neuron,1
9.0,9.5,Uncommitted,Vagal neural crest,1
9.0,9.5,Uncommitted,Epidermal progenitor,1
9.0,9.5,Uncommitted,Pharyngeal arch mesenchyme,1
9.0,9.5,Paraxial mesoderm,Spinal cord (lumbar),4
9.0,9.5,Lateral plate mesoderm,Hemogenic endothelium,2
9.0,9.5,Ectoderm,Spinal cord interneuron,6
9.0,9.5,Ectoderm,Epicardium,1
9.0,9.5,Neural crest,Epicardium,1
9.0,9.5,Uncommitted,Cranial neural crest,1
9.0,9.5,Ectoderm,Hepatoblast,1
9.0,9.5,Neural crest,Hindlimb field,1
9.0,9.5,Paraxial mesoderm,First heart field,1
9.0,9.5,Mesoderm,Juxtacardiac field,1
9.0,9.5,Paraxial mesoderm,Extraembryonic mesoderm,1
9.0,9.5,Neural ectoderm,Splanchnic mesoderm,1
9.0,9.5,Neural ectoderm,Hindgut,1
9.0,9.5,Surface ectoderm,Pharyngeal arch mesenchyme,1
9.0,9.5,Ectoderm,Forelimb field,1
9.0,9.5,Surface ectoderm,Juxtacardiac field,1
9.0,9.5,Mesoderm,Spinal cord (lumbar),3
9.0,9.5,Paraxial mesoderm,Hindbrain (r1),1
9.0,9.5,Mesoderm,Cranial motor neuron,1
9.0,9.5,Paraxial mesoderm,Vagal neural crest,1
9.0,9.5,Lateral plate mesoderm,Amniotic ectoderm,1
9.0,9.5,Mesoderm,Epicardium,1
9.0,9.5,Ectoderm,Hindgut,1
9.0,9.5,Mesoderm,Amniotic ectoderm,1
9.0,9.5,Mesoderm,Arterial endothelial cell,1
9.0,9.5,Paraxial mesoderm,Mesothelium,1
9.0,9.5,Paraxial mesoderm,Pharyngeal arch mesenchyme,3
9.0,9.5,Lateral plate mesoderm,Head paraxial mesoderm,1
4.0,4.5,Uncommitted,Sclerotome,1
4.0,4.5,Uncommitted,Dermomyotome,1
4.0,4.5,Uncommitted,Endoderm,1
4.0,4.5,Uncommitted,Spinal cord (cervical),1
4.5,5.0,Sclerotome,Sclerotome,1
4.5,5.0,Dermomyotome,Dermomyotome,1
4.5,5.0,Uncommitted,Pharyngeal arch mesenchyme,1
4.5,5.0,Endoderm,Endoderm,1
4.5,5.0,Uncommitted,Somatic mesoderm,1
4.5,5.0,Uncommitted,Head paraxial mesoderm,1
4.5,5.0,Spinal cord (cervical),Spinal cord (cervical),1
4.5,5.0,Uncommitted,Hepatoblast,1
5.0,5.5,Dermomyotome,Dermomyotome,1
5.0,5.5,Pharyngeal arch mesenchyme,Pharyngeal arch mesenchyme,1
5.0,5.5,Uncommitted,Diencephalon,1
5.0,5.5,Endoderm,Endoderm,1
5.0,5.5,Endoderm,Pharyngeal endoderm,1
5.0,5.5,Head paraxial mesoderm,Head paraxial mesoderm,1
5.0,5.5,Uncommitted,Spinal cord interneuron,1
5.0,5.5,Uncommitted,Pharyngeal endoderm,1
5.0,5.5,Spinal cord (cervical),Spinal cord (cervical),1
5.0,5.5,Uncommitted,Blood,1
5.0,5.5,Hepatoblast,Hepatoblast,1
5.5,6.0,Uncommitted,Vagal neural crest,1
5.5,6.0,Neural ectoderm,Spinal cord (thoracic),1
5.5,6.0,Neural ectoderm,Eye field,1
5.5,6.0,Diencephalon,Diencephalon,1
5.5,6.0,Pharyngeal endoderm,Pharyngeal endoderm,1
5.5,6.0,Blood,Blood,1
5.5,6.0,Lateral plate mesoderm,Somatic mesoderm,1
5.5,6.0,Lateral plate mesoderm,Second heart field,1
5.5,6.0,Ectoderm,Spinal cord interneuron,1
5.5,6.0,Mesoderm,Cranial neural crest,1
6.0,6.5,Vagal neural crest,Vagal neural crest,1
6.0,6.5,Paraxial mesoderm,Intermediate mesoderm,1
6.0,6.5,Uncommitted,Spinal cord (lumbar),1
6.0,6.5,Uncommitted,Periocular mesoderm,1
6.0,6.5,Surface ectoderm,Epidermal progenitor,1
6.0,6.5,Ectoderm,Hypothalamic neuron,1
6.0,6.5,Neural ectoderm,Somatic mesoderm,1
6.0,6.5,Ectoderm,Trigeminal sensory neuron,1
6.0,6.5,Mesoderm,Intermediate mesoderm,1
6.0,6.5,Ectoderm,Forelimb field,1
6.5,7.0,Neural ectoderm,Axial progenitor,1
6.5,7.0,Ectoderm,Epibranchial sensory neuron,1
6.5,7.0,Mesoderm,Hematopoietic progenitor,1
6.5,7.0,Mesoderm,Endoderm,2
6.5,7.0,Paraxial mesoderm,Foregut,1
6.5,7.0,Ectoderm,Eye field,2
6.5,7.0,Mesoderm,Hypothalamus,1
6.5,7.0,Surface ectoderm,Floor plate,1
6.5,7.0,Neural ectoderm,Foregut,1
6.5,7.0,Mesoderm,Myotome,1
6.5,7.0,Ectoderm,Pharyngeal mesoderm,1
6.5,7.0,Hypothalamic neuron,Hypothalamic neuron,1
6.5,7.0,Mesoderm,Mesothelium,1
6.5,7.0,Endoderm,Notochord,1
7.0,7.5,Ectoderm,Lens placode,1
7.0,7.5,Mesoderm,Neural ectoderm,1
7.0,7.5,Paraxial mesoderm,Pharyngeal arch mesenchyme,1
7.0,7.5,Ectoderm,Olfactory sensory neuron,1
7.0,7.5,Mesoderm,Trigeminal placode,1
7.0,7.5,Ectoderm,Cranial motor neuron,1
7.0,7.5,Mesoderm,Hindbrain (r1),1
7.0,7.5,Neural ectoderm,Somatic mesoderm,1
7.0,7.5,Mesoderm,Trigeminal sensory neuron,1
7.0,7.5,Neural ectoderm,Midgut,1
7.0,7.5,Endoderm,Splanchnic mesoderm,1
7.0,7.5,Neural ectoderm,Pharyngeal arch mesenchyme,1
7.0,7.5,Neural ectoderm,Frontonasal mesenchyme,1
7.0,7.5,Uncommitted,Hindbrain (isthmic organizer),1
7.0,7.5,Endoderm,Otic placode,1
7.0,7.5,Endoderm,Spinal cord (cervical),1
7.0,7.5,Neural crest,Telencephalon,1
7.0,7.5,Ectoderm,Spinal cord (sacral),1
7.0,7.5,Neural crest,Dorsal root ganglion neuron,1
7.0,7.5,Uncommitted,Megakaryocyte,1
7.0,7.5,Mesothelium,Mesothelium,1
7.0,7.5,Lateral plate mesoderm,Intermediate mesoderm,2
7.0,7.5,Endoderm,Notochord,1
7.0,7.5,Lateral plate mesoderm,Pharyngeal endoderm,1
7.0,7.5,Uncommitted,Dorsal root ganglion progenitor,1
7.0,7.5,Uncommitted,Dorsal root ganglion neuron,1
7.0,7.5,Neural crest,Epidermal progenitor,1
7.0,7.5,Neural crest,Hindbrain (r2-r4),1
7.5,8.0,Lateral plate mesoderm,Hematopoietic progenitor,1
7.5,8.0,Ectoderm,Hindgut,1
7.5,8.0,Surface ectoderm,Cranial neural crest,1
7.5,8.0,Olfactory sensory neuron,Olfactory sensory neuron,1
7.5,8.0,Mesoderm,Trigeminal ganglion neuron,1
7.5,8.0,Neural crest,Epidermal progenitor,1
7.5,8.0,Uncommitted,Mesothelium,1
7.5,8.0,Neural ectoderm,Lens placode,1
7.5,8.0,Mesoderm,Dorsal root ganglion neuron,1
7.5,8.0,Paraxial mesoderm,Trigeminal sensory neuron,1
7.5,8.0,Neural crest,Olfactory placode,1
7.5,8.0,Lateral plate mesoderm,Hindbrain (r1),1
7.5,8.0,Endoderm,First heart field,2
7.5,8.0,Mesoderm,Trigeminal sensory neuron,1
7.5,8.0,Endoderm,Somatic mesoderm,1
7.5,8.0,Neural ectoderm,Midgut,1
7.5,8.0,Neural ectoderm,Pharyngeal endoderm,2
7.5,8.0,Neural ectoderm,Epibranchial placode,1
7.5,8.0,Mesoderm,Blood,1
7.5,8.0,Neural ectoderm,Epidermal progenitor,1
7.5,8.0,Surface ectoderm,Dermomyotome,1
7.5,8.0,Surface ectoderm,Axial progenitor,1
7.5,8.0,Lateral plate mesoderm,Allantois,1
7.5,8.0,Lateral plate mesoderm,Hemogenic endothelium,1
7.5,8.0,Neural crest,Spinal cord (thoracic),1
8.0,8.5,Paraxial mesoderm,Spinal cord interneuron,1
8.0,8.5,Neural crest,Somatic motor neuron,1
8.0,8.5,Paraxial mesoderm,Amniotic ectoderm,1
8.0,8.5,Lateral plate mesoderm,Trigeminal placode,1
8.0,8.5,Lateral plate mesoderm,Otic sensory neuron,1
8.0,8.5,Lateral plate mesoderm,Otic placode,1
8.0,8.5,Surface ectoderm,Head paraxial mesoderm,1
8.0,8.5,Ectoderm,Pharyngeal endoderm,1
8.0,8.5,Neural crest,Epibranchial placode,1
8.0,8.5,Mesoderm,Cranial neural crest,2
8.0,8.5,Neural ectoderm,Trigeminal sensory neuron,1
8.0,8.5,Endoderm,Extraembryonic mesoderm,1
8.0,8.5,Mesoderm,Surface ectoderm,3
8.0,8.5,Neural crest,Forelimb field,1
8.0,8.5,Neural crest,Surface ectoderm,1
8.0,8.5,Neural ectoderm,Hypaxial myogenic progenitor,1
8.0,8.5,Lateral plate mesoderm,Presomitic mesoderm,1
8.0,8.5,Lateral plate mesoderm,Nascent somite,1
8.0,8.5,Mesoderm,Vagal neural crest,2
8.0,8.5,Paraxial mesoderm,First heart field,1
8.0,8.5,Lateral plate mesoderm,Notochord,1
8.0,8.5,Neural ectoderm,Autonomic neuron,1
8.0,8.5,Neural ectoderm,Arterial endothelial cell,1
8.0,8.5,Paraxial mesoderm,Otic placode,1
8.0,8.5,Uncommitted,Hemogenic endothelium,1
8.0,8.5,Neural crest,Otic placode,2
8.0,8.5,Lateral plate mesoderm,Pharyngeal endoderm,1
8.5,9.0,Paraxial mesoderm,Megakaryocyte,1
8.5,9.0,Mesoderm,Vagal neural crest,1
8.5,9.0,Surface ectoderm,Intermediate mesoderm,1
8.5,9.0,Surface ectoderm,Dorsal root ganglion progenitor,1
8.5,9.0,Surface ectoderm,Eye field,1
8.5,9.0,Paraxial mesoderm,Cranial motor neuron,1
8.5,9.0,Surface ectoderm,Sclerotome,1
8.5,9.0,Neural crest,First heart field,1
8.5,9.0,Lateral plate mesoderm,Spinal cord (sacral),1
8.5,9.0,Lateral plate mesoderm,Spinal cord (lumbar),1
8.5,9.0,Lateral plate mesoderm,Otic sensory neuron,1
8.5,9.0,Lateral plate mesoderm,Otic placode,1
8.5,9.0,Neural crest,Intermediate mesoderm,1
8.5,9.0,Neural ectoderm,Surface ectoderm,1
8.5,9.0,Surface ectoderm,Spinal cord (cervical),1
8.5,9.0,Ectoderm,Juxtacardiac field,1
8.5,9.0,Mesoderm,Eye field,1
8.5,9.0,Neural ectoderm,Foregut,2
8.5,9.0,Neural crest,Megakaryocyte,1
8.5,9.0,Uncommitted,Epibranchial sensory neuron,2
8.5,9.0,Paraxial mesoderm,Spinal cord interneuron,2
8.5,9.0,Lateral plate mesoderm,Presomitic mesoderm,1
8.5,9.0,Neural crest,Extraembryonic mesoderm,1
8.5,9.0,Endoderm,Amniotic ectoderm,1
8.5,9.0,Paraxial mesoderm,Notochord,1
8.5,9.0,Ectoderm,Cranial motor neuron,1
8.5,9.0,Uncommitted,Midbrain neuron,1
8.5,9.0,Mesoderm,Dorsal root ganglion progenitor,1
8.5,9.0,Surface ectoderm,Diencephalon,1
8.5,9.0,Surface ectoderm,Somatic motor neuron,1
8.5,9.0,Lateral plate mesoderm,Myotome,1
8.5,9.0,Ectoderm,Hindgut,1
8.5,9.0,Lateral plate mesoderm,Epibranchial placode,1
9.0,9.5,Mesoderm,Notochord,1
9.0,9.5,Neural ectoderm,Epibranchial placode,1
9.0,9.5,Surface ectoderm,Vagal neural crest,1
9.0,9.5,Neural crest,Spinal cord (thoracic),1
9.0,9.5,Surface ectoderm,Endothelial cell,1
9.0,9.5,Paraxial mesoderm,Hindbrain (r5-r8),1
9.0,9.5,Mesoderm,Spinal cord interneuron,1
9.0,9.5,Mesoderm,Hindgut,1
9.0,9.5,Surface ectoderm,Head paraxial mesoderm,1
9.0,9.5,Paraxial mesoderm,Hindgut,1
9.0,9.5,Lateral plate mesoderm,Hindgut,1
9.0,9.5,Surface ectoderm,Spinal cord (thoracic),1
9.0,9.5,Mesoderm,First heart field,1
9.0,9.5,Lateral plate mesoderm,Extraembryonic mesoderm,2
9.0,9.5,Neural ectoderm,Notochord,1
9.0,9.5,Endoderm,Splanchnic mesoderm,1
9.0,9.5,Endoderm,Forelimb field,1
9.0,9.5,Ectoderm,Dorsal root ganglion neuron,1
9.0,9.5,Mesoderm,Pharyngeal endoderm,1
9.0,9.5,Surface ectoderm,Presomitic mesoderm,1
9.0,9.5,Ectoderm,Epibranchial sensory neuron,1
9.0,9.5,Lateral plate mesoderm,Nascent somite,1
9.0,9.5,Paraxial mesoderm,Juxtacardiac field,1
9.0,9.5,Neural ectoderm,Midgut,1
9.0,9.5,Surface ectoderm,Dorsal root ganglion progenitor,1
9.0,9.5,Surface ectoderm,Extraembryonic mesoderm,1
9.0,9.5,Surface ectoderm,Telencephalon,1
9.0,9.5,Ectoderm,Floor plate,1
9.0,9.5,Surface ectoderm,Endothelial progenitor,1
9.0,9.5,Surface ectoderm,Somatic mesoderm,1
8.5,9.0,Surface ectoderm,Hindbrain (r5-r8),1
4.5,5.0,Uncommitted,Endoderm,1
5.5,6.0,Mesoderm,Amniotic ectoderm,1
5.5,6.0,Lateral plate mesoderm,Splanchnic mesoderm,1
5.5,6.0,Uncommitted,Dorsal root ganglion neuron,1
5.5,6.0,Ectoderm,Spinal cord (cervical),1
5.5,6.0,Ectoderm,Amniotic ectoderm,1
6.0,6.5,Mesoderm,Presomitic mesoderm,1
6.0,6.5,Neural ectoderm,Notochord,1
6.0,6.5,Uncommitted,Primordial germ cell,1
6.0,6.5,Ectoderm,Cranial neural crest,1
6.0,6.5,Lateral plate mesoderm,Forelimb field,1
6.0,6.5,Mesoderm,Primordial germ cell,1
6.0,6.5,Dorsal root ganglion neuron,Dorsal root ganglion neuron,1
6.5,7.0,Neural ectoderm,Sclerotome,1
6.5,7.0,Ectoderm,Arterial endothelial cell,1
6.5,7.0,Ectoderm,Primordial germ cell,1
6.5,7.0,Mesoderm,Trigeminal placode,1
6.5,7.0,Mesoderm,Pharyngeal arch mesenchyme,1
6.5,7.0,Primordial germ cell,Primordial germ cell,2
6.5,7.0,Uncommitted,Primordial germ cell,1
6.5,7.0,Lateral plate mesoderm,Megakaryocyte,1
6.5,7.0,Uncommitted,Hematopoietic progenitor,1
6.5,7.0,Endoderm,Megakaryocyte,1
6.5,7.0,Endoderm,Macrophage,1
6.5,7.0,Ectoderm,Mesoderm,1
6.5,7.0,Dorsal root ganglion neuron,Dorsal root ganglion neuron,1
6.5,7.0,Neural ectoderm,Nascent somite,1
6.5,7.0,Neural ectoderm,Hemogenic endothelium,1
6.5,7.0,Endoderm,Splanchnic mesoderm,1
7.0,7.5,Primordial germ cell,Primordial germ cell,3
7.0,7.5,Mesoderm,Eye field,1
7.0,7.5,Uncommitted,Hypothalamic neuron,2
7.0,7.5,Endoderm,Second heart field,1
7.0,7.5,Uncommitted,Hemogenic endothelium,1
7.0,7.5,Surface ectoderm,Dermomyotome,1
7.0,7.5,Ectoderm,Megakaryocyte,1
7.0,7.5,Mesoderm,Hindgut,1
7.0,7.5,Lateral plate mesoderm,Midgut,1
7.0,7.5,Lateral plate mesoderm,Foregut,1
7.0,7.5,Endoderm,Megakaryocyte,1
7.0,7.5,Endoderm,Macrophage,1
7.0,7.5,Lateral plate mesoderm,Amniotic ectoderm,1
7.0,7.5,Hemogenic endothelium,Hemogenic endothelium,1
7.5,8.0,Mesoderm,Megakaryocyte,2
7.5,8.0,Endoderm,Intermediate mesoderm,1
7.5,8.0,Uncommitted,Primordial germ cell,1
7.5,8.0,Surface ectoderm,Frontonasal mesenchyme,1
7.5,8.0,Surface ectoderm,First heart field,1
7.5,8.0,Neural crest,Trigeminal sensory neuron,1
7.5,8.0,Endoderm,Presomitic mesoderm,1
7.5,8.0,Uncommitted,Megakaryocyte,1
7.5,8.0,Mesoderm,Otic placode,1
7.5,8.0,Lateral plate mesoderm,Amniotic ectoderm,1
7.5,8.0,Endoderm,Hindbrain (r1),1
7.5,8.0,Paraxial mesoderm,Autonomic progenitor,1
7.5,8.0,Lateral plate mesoderm,Dermomyotome,1
7.5,8.0,Neural crest,Midbrain,1
7.5,8.0,Neural ectoderm,Endothelial cell,1
7.5,8.0,Neural crest,Nascent somite,1
8.0,8.5,Ectoderm,Myotome,1
8.0,8.5,Mesoderm,Neural crest,2
8.0,8.5,Surface ectoderm,Roof plate,1
8.0,8.5,Endoderm,Presomitic mesoderm,1
8.0,8.5,Lateral plate mesoderm,Hindbrain (r1),1
8.0,8.5,Surface ectoderm,Pharyngeal endoderm,1
8.0,8.5,Surface ectoderm,Forelimb field,1
8.0,8.5,Paraxial mesoderm,Juxtacardiac field,1
8.0,8.5,Neural ectoderm,First heart field,1
8.0,8.5,Lateral plate mesoderm,Autonomic progenitor,1
8.0,8.5,Endoderm,Epibranchial placode,1
8.0,8.5,Neural crest,Second heart field,1
8.0,8.5,Paraxial mesoderm,Telencephalon,1
8.5,9.0,Endoderm,Epibranchial placode,1
8.5,9.0,Endoderm,Somatic mesoderm,2
8.5,9.0,Paraxial mesoderm,Trigeminal ganglion neuron,1
8.5,9.0,Ectoderm,Lateral plate mesoderm,1
8.5,9.0,Paraxial mesoderm,Juxtacardiac field,1
8.5,9.0,Endoderm,Intermediate mesoderm,1
8.5,9.0,Blood,Megakaryocyte,1
8.5,9.0,Lateral plate mesoderm,Pharyngeal endoderm,1
9.0,9.5,Paraxial mesoderm,Somatic motor neuron,1
9.0,9.5,Lateral plate mesoderm,Hindbrain (r2-r4),1
9.0,9.5,Lateral plate mesoderm,Cranial neural crest,1
9.0,9.5,Neural crest,Splanchnic mesoderm,1
9.0,9.5,Uncommitted,Dorsal root ganglion progenitor,1
9.0,9.5,Ectoderm,Pharyngeal endoderm,1
9.0,9.5,Paraxial mesoderm,Spinal cord interneuron,1
9.0,9.5,Mesoderm,Myotome,1
9.0,9.5,Surface ectoderm,Intermediate mesoderm,1
9.0,9.5,Neural crest,Sclerotome,1
9.0,9.5,Neural ectoderm,Autonomic progenitor,1
9.0,9.5,Neural ectoderm,Autonomic neuron,1
4.0,4.5,Uncommitted,Intermediate mesoderm,1
4.0,4.5,Uncommitted,Floor plate,1
4.0,4.5,Uncommitted,Hindbrain (r1),1
4.5,5.0,Intermediate mesoderm,Intermediate mesoderm,1
4.5,5.0,Uncommitted,Somatic motor neuron,1
4.5,5.0,Floor plate,Floor plate,1
4.5,5.0,Hindbrain (r1),Hindbrain (r1),1
5.0,5.5,Somatic motor neuron,Somatic motor neuron,1
5.5,6.0,Uncommitted,Hypothalamic neuron,1
5.5,6.0,Uncommitted,Forelimb field,1
5.5,6.0,Somatic motor neuron,Somatic motor neuron,1
6.0,6.5,Blood,Arterial endothelial cell,1
6.0,6.5,Hypothalamic neuron,Hypothalamic neuron,1
6.0,6.5,Lateral plate mesoderm,Extraembryonic mesoderm,1
6.0,6.5,Uncommitted,Sacral neural crest,1
6.5,7.0,Paraxial mesoderm,Hepatoblast,1
6.5,7.0,Uncommitted,Hindlimb field,1
6.5,7.0,Neural ectoderm,Somatic mesoderm,1
6.5,7.0,Neural ectoderm,Hindbrain (isthmic organizer),1
6.5,7.0,Paraxial mesoderm,Hindbrain (r2-r4),1
6.5,7.0,Uncommitted,Mesothelium,1
7.0,7.5,Paraxial mesoderm,Hypothalamus,1
7.0,7.5,Endoderm,Arterial endothelial cell,1
7.0,7.5,Paraxial mesoderm,Telencephalon,1
7.0,7.5,Neural ectoderm,Autonomic progenitor,1
7.0,7.5,Paraxial mesoderm,Hypothalamic neuron,1
7.0,7.5,Neural ectoderm,Hepatoblast,1
7.0,7.5,Mesoderm,Diencephalon,1
7.0,7.5,Ectoderm,Midgut,2
7.0,7.5,Ectoderm,Endoderm,1
7.0,7.5,Ectoderm,Hindgut,1
7.5,8.0,Neural ectoderm,Hepatoblast,1
7.5,8.0,Paraxial mesoderm,Telencephalon,1
7.5,8.0,Paraxial mesoderm,Midgut,1
7.5,8.0,Paraxial mesoderm,Foregut,1
7.5,8.0,Endoderm,Hindbrain (r5-r8),1
7.5,8.0,Endoderm,Endocardial cell,1
7.5,8.0,Lateral plate mesoderm,Surface ectoderm,1
7.5,8.0,Uncommitted,Periocular mesoderm,1
7.5,8.0,Lateral plate mesoderm,Diencephalon,1
7.5,8.0,Mesoderm,Neural crest,1
8.0,8.5,Paraxial mesoderm,Diencephalon,1
8.0,8.5,Uncommitted,Hypothalamic neuron,1
8.0,8.5,Neural crest,Endothelial cell,1
8.0,8.5,Mesoderm,Macrophage,1
8.0,8.5,Neural ectoderm,Hepatoblast,1
8.0,8.5,Ectoderm,Pharyngeal mesoderm,1
8.0,8.5,Surface ectoderm,Macrophage,1
8.0,8.5,Endoderm,Endocardial cell,1
8.0,8.5,Uncommitted,First heart field,2
8.0,8.5,Surface ectoderm,Hindbrain (r5-r8),1
8.0,8.5,Uncommitted,Mesothelium,1
8.0,8.5,Uncommitted,Olfactory sensory neuron,1
8.0,8.5,Endoderm,Hindbrain (r5-r8),1
8.0,8.5,Ectoderm,Midgut,1
8.0,8.5,Surface ectoderm,Hindbrain (r2-r4),1
8.0,8.5,Lateral plate mesoderm,Diencephalon,1
8.0,8.5,Paraxial mesoderm,Megakaryocyte,1
8.0,8.5,Ectoderm,Notochord,1
8.5,9.0,Surface ectoderm,Pharyngeal mesoderm,1
8.5,9.0,Ectoderm,Endocardial cell,1
8.5,9.0,Surface ectoderm,Head paraxial mesoderm,1
8.5,9.0,Uncommitted,Frontonasal mesenchyme,1
8.5,9.0,Surface ectoderm,Cranial neural crest,1
8.5,9.0,Endoderm,Endocardial cell,1
8.5,9.0,Endoderm,First heart field,1
8.5,9.0,Lateral plate mesoderm,Sacral neural crest,1
8.5,9.0,Lateral plate mesoderm,Telencephalon,1
8.5,9.0,Ectoderm,Autonomic neuron,1
8.5,9.0,Endoderm,Axial progenitor,1
8.5,9.0,Uncommitted,Epibranchial placode,1
8.5,9.0,Uncommitted,Myotome,1
8.5,9.0,Mesoderm,Epibranchial sensory neuron,1
8.5,9.0,Mesoderm,Epibranchial placode,1
9.0,9.5,Paraxial mesoderm,Telencephalon,1
9.0,9.5,Uncommitted,Hindbrain (r5-r8),3
9.0,9.5,Lateral plate mesoderm,Otic sensory neuron,1
9.0,9.5,Lateral plate mesoderm,Otic placode,1
9.0,9.5,Paraxial mesoderm,Roof plate,1
9.0,9.5,Neural ectoderm,Pharyngeal endoderm,1
9.0,9.5,Neural ectoderm,Foregut,1
9.0,9.5,Paraxial mesoderm,Trigeminal ganglion neuron,1
9.0,9.5,Uncommitted,Telencephalon,1
9.0,9.5,Uncommitted,Eye field,1
9.0,9.5,Surface ectoderm,Dermomyotome,1
9.0,9.5,Endoderm,Spinal cord (sacral),1
9.0,9.5,Mesoderm,Roof plate,1
9.0,9.5,Mesoderm,Cranial neural crest,1
5.5,6.0,Mesoderm,Notochord,1
5.5,6.0,Uncommitted,Hindlimb field,1
5.5,6.0,Uncommitted,Trigeminal placode,1
6.0,6.5,Ectoderm,Amniotic ectoderm,1
6.5,7.0,Uncommitted,Otic sensory neuron,1
6.5,7.0,Mesoderm,Allantois,1
6.5,7.0,Surface ectoderm,Amniotic ectoderm,1
6.5,7.0,Ectoderm,Macrophage,1
7.0,7.5,Allantois,Allantois,1
7.0,7.5,Paraxial mesoderm,Extraembryonic mesoderm,1
7.0,7.5,Paraxial mesoderm,Lens placode,1
7.5,8.0,Mesoderm,Allantois,1
7.5,8.0,Surface ectoderm,Head paraxial mesoderm,1
7.5,8.0,Uncommitted,Olfactory sensory neuron,1
7.5,8.0,Lateral plate mesoderm,Spinal cord (lumbar),1
8.0,8.5,Surface ectoderm,Megakaryocyte,1
8.5,9.0,Mesoderm,Lens placode,1
9.0,9.5,Surface ectoderm,Splanchnic mesoderm,1
9.0,9.5,Neural crest,Hindbrain (r1),1
9.0,9.5,Ectoderm,Midbrain,1
3.5,4.0,Uncommitted,Mesoderm,1
4.0,4.5,Mesoderm,Mesoderm,1
4.5,5.0,Uncommitted,Extraembryonic mesoderm,1
4.5,5.0,Mesoderm,Notochord,1
4.5,5.0,Mesoderm,Endoderm,1
4.5,5.0,Mesoderm,Extraembryonic mesoderm,1
5.0,5.5,Mesoderm,Paraxial mesoderm,1
5.0,5.5,Extraembryonic mesoderm,Extraembryonic mesoderm,1
5.0,5.5,Notochord,Notochord,1
5.5,6.0,Mesoderm,Head paraxial mesoderm,1
5.5,6.0,Mesoderm,Endocardial cell,1
6.0,6.5,Lateral plate mesoderm,Second heart field,1
6.0,6.5,Mesoderm,Spinal cord (lumbar),1
6.0,6.5,Mesoderm,Endothelial progenitor,1
6.0,6.5,Mesoderm,Amniotic ectoderm,1
6.5,7.0,Endothelial progenitor,Endothelial progenitor,1
6.5,7.0,Mesoderm,Surface ectoderm,1
6.5,7.0,Mesoderm,Olfactory placode,1
7.0,7.5,Paraxial mesoderm,Second heart field,1
7.0,7.5,Mesoderm,Autonomic progenitor,1
8.0,8.5,Mesoderm,Dorsal root ganglion neuron,1
8.0,8.5,Mesoderm,Trunk neural crest,2
8.0,8.5,Neural crest,Otic sensory neuron,1
8.0,8.5,Neural crest,Amniotic ectoderm,1
9.0,9.5,Mesoderm,Sacral neural crest,1
