source,target,value,norm_value,z_score,norm_value_var,p_value,source_n,target_n,top5_for,proposed_explanation,novelty
Foregut,Sacral neural crest,5.398691151641139,-0.34065580851356775,-17.08669333478439,0.012995872009352307,0.0,2432,2156,,,
Foregut,Sclerotome,5.774556030777852,-0.40091753493650756,-25.371871812642908,0.008070312829696653,0.0,2432,74334,,,
Foregut,Second heart field,5.625633371928866,-0.11596279137331915,-8.135225870636045,0.003542472755830193,0.01,2432,6952,,,
Foregut,Somatic mesoderm,5.673552808316162,-0.4864414030560334,-27.699437172290647,0.011969350202200392,0.0,2432,66151,,,
Foregut,Somatic motor neuron,5.588303629740704,-0.36402724755272214,-19.52207507422499,0.019777500289025564,0.0,2432,6559,,,
Foregut,Spinal cord (cervical),5.627364264397758,-0.5286590510553232,-30.236943260019657,0.01107310073164987,0.0,2432,41051,,,
Foregut,Spinal cord (lumbar),5.58855217310215,-0.424547234316018,-25.390293447621314,0.010830530407034262,0.0,2432,12722,,,
Foregut,Spinal cord (sacral),5.552449599540357,-0.3953101242096186,-20.548123889738147,0.017950325825126928,0.0,2432,5351,,,
Foregut,Spinal cord (thoracic),5.624782353580322,-0.4637835018200421,-27.49188575957207,0.010752760263759577,0.0,2432,35061,,,
Foregut,Spinal cord interneuron,5.633618683397091,-0.596203330346504,-35.04784031368187,0.008906436943535108,0.0,2432,12470,,,
Foregut,Splanchnic mesoderm,5.635830150378193,-0.4373771442917113,-24.267254738482766,0.000688279248550891,0.0,2432,21642,,,
Foregut,Surface ectoderm,5.3651155861087245,-0.12472260569584866,-7.012121927532481,0.03405080927802174,0.05,2432,2649,,,
Foregut,Telencephalon,5.51588022423741,-0.4552606334539175,-28.49686197392003,0.01383043790204945,0.0,2432,34300,,,
Foregut,Trigeminal ganglion neuron,5.280179739033385,-0.34637311152542044,-15.484390296625767,0.0016968507912687497,0.0,2432,1765,,,
Foregut,Trigeminal placode,5.390675844475406,-0.3792650346283886,-18.96450746457655,0.0069964968359394804,0.0,2432,6546,,,
Foregut,Trigeminal sensory neuron,5.371825351907332,-0.29418386478334835,-15.130027779186863,0.013021438358868377,0.0,2432,3198,,,
Foregut,Trunk neural crest,5.422107682495677,-0.424467471973571,-23.484481632110896,0.008292680188118745,0.0,2432,6809,,,
Foregut,Vagal neural crest,5.424191763060127,-0.4349650540537325,-22.556536739153827,0.0033490684394287483,0.0,2432,4937,,,
Forelimb field,Forelimb field,9.500000000008674,-1.7763568394002505e-15,-2.366961633179217e-05,3.4394335467636115e-28,1.0,25891,25891,,,
Forelimb field,Frontonasal mesenchyme,6.1453714425881145,-0.15199844745143606,-23.10190989850105,0.01757811532355046,0.0,25891,24672,,,
Forelimb field,Head paraxial mesoderm,6.1555332919057335,-0.11118267667899318,-21.70677289290995,0.015290414816315417,0.0,25891,32981,,,
Forelimb field,Hematopoietic progenitor,5.293473084197126,-0.206949444955411,-2.563538130718269,0.02523902329994739,0.58,25891,87,,,
Forelimb field,Hemogenic endothelium,6.030488406783785,0.311193515317638,5.507470069096243,0.005842850177144915,0.0,25891,141,,,
Forelimb field,Hepatoblast,5.403193987647705,-0.3334359548918468,-14.625043455425518,0.0013953826628127842,0.0,25891,1255,,,
Forelimb field,Hindbrain (isthmic organizer),5.959189147034607,-0.33575006534889934,-25.80944351597033,0.0022430707478511094,0.0,25891,3921,,,
Forelimb field,Hindbrain (r1),6.108507565387651,-0.31428084643092696,-42.651000300275065,0.0019635278176312713,0.0,25891,16440,,,
Forelimb field,Hindbrain (r2-r4),6.209433479203,-0.3108614714551547,-47.86164478451226,0.001875364106971034,0.0,25891,26863,,,
Forelimb field,Hindbrain (r5-r8),6.252146892885502,-0.29390135363035785,-45.75987093479959,0.005131886854117718,0.0,25891,28972,,,
Forelimb field,Hindgut,5.465763196764185,-0.33848651073326036,-24.16181121984873,0.0035747301902823814,0.0,25891,3029,,,
Forelimb field,Hindlimb field,6.435343684116286,0.18318007139299652,16.526775126550344,0.0015492453297151331,0.0,25891,6150,,,
Forelimb field,Hypaxial myogenic progenitor,6.853967714243247,0.5254586924740042,45.025327647415686,0.0013637403679795101,0.0,25891,5322,Forelimb field,"Both arise from mesoderm at the same forelimb axial level—the forelimb field being lateral plate mesoderm and hypaxial myogenic progenitors delaminating from the adjacent limb-level dermomyotome (paraxial mesoderm)—so they trace back to a shared posterior/paraxial-plus-lateral mesodermal progenitor pool at that axial position, consistent with the muscle progenitors' migration into and co-emergence with the limb field.",2
Forelimb field,Hypothalamic neuron,5.773332813264719,-0.3816687686055982,-19.897441300032465,0.0009551163645165561,0.0,25891,1528,,,
Forelimb field,Hypothalamus,5.799160976953281,-0.3728159614770403,-35.71220610694303,0.002318601847455635,0.0,25891,7652,,,
Forelimb field,Intermediate mesoderm,6.919039098078187,0.4671859991252238,55.555414483394806,0.0022336649454156084,0.0,25891,10656,,,
Forelimb field,Juxtacardiac field,5.851167775514348,-0.10983507230040335,-5.489816474062202,0.0008252948256016099,0.0,25891,1386,,,
Forelimb field,Lens placode,6.015062655936556,-0.012307066846657241,-0.8448916663387287,0.00013431102525000903,0.92,25891,2811,,,
Forelimb field,Macrophage,5.318222699496833,-0.3080856489368327,-13.131041547542523,0.0019924872771317445,0.0,25891,966,,,
Forelimb field,Megakaryocyte,5.39979255464674,-0.3473523221856268,-9.807527369851885,0.005033317936547986,0.0,25891,482,,,
Forelimb field,Mesothelium,7.238604539960072,1.3003927742175467,33.1710589418234,0.00041597579528030327,0.0,25891,346,Forelimb field; Mesothelium,The forelimb field and mesothelium share ancestry because both arise from the somatic layer of the lateral plate mesoderm (somatopleure)—the forelimb bud from the somatopleuric LPM and the coelomic mesothelium from the same LPM sheet lining the body cavity.,2
Forelimb field,Midbrain,6.035523042495071,-0.348368731055998,-55.04360770277335,0.0054430272243291295,0.0,25891,21466,,,
Forelimb field,Midbrain neuron,6.075905573415713,-0.2798180619472615,-23.723085684796647,0.017105860767664745,0.0,25891,4463,,,
Forelimb field,Midgut,5.494894568802757,-0.3103711810455261,-15.735485640909372,0.0041214717241557465,0.0,25891,1667,,,
Forelimb field,Myotome,6.38519212937688,0.05638869663599877,3.2143477057755976,0.004106179515906509,0.19,25891,2201,,,
Forelimb field,Nascent somite,6.333851786258346,-0.06625671614341784,-6.465639751002246,0.008176472313178149,0.0,25891,6475,,,
Forelimb field,Notochord,5.615318631378948,-0.26826442861830585,-10.997932003842097,0.023324538370875864,0.0,25891,956,,,
Forelimb field,Olfactory placode,6.07081081471978,-0.034726181050795134,-4.001095422871926,0.00819871568055804,0.58,25891,5872,,,
Forelimb field,Olfactory sensory neuron,5.860848669962613,-0.03297092924665771,-0.9946602663298574,0.004729783295777947,0.85,25891,389,,,
Forelimb field,Otic placode,5.969406287321394,-0.002627238527560157,-0.3543628382479717,0.0015550589599517266,0.49,25891,2365,,,
Forelimb field,Otic sensory neuron,5.87158927362982,-0.0015615602131665203,0.2231318551503382,0.0033478781237008706,0.96,25891,974,,,
Forelimb field,Periocular mesoderm,5.554816555370588,-0.23454772208422744,-12.715489366167256,0.001069645017220669,0.0,25891,1739,,,
Forelimb field,Pharyngeal arch mesenchyme,6.324393635582301,-0.07084578749754537,-12.073661632462603,0.014447194721448418,0.0,25891,39085,,,
Forelimb field,Pharyngeal endoderm,5.617477062187127,-0.33441549163585665,-29.97590287279081,0.0024793188586489092,0.0,25891,5045,,,
Forelimb field,Pharyngeal mesoderm,6.097360816482418,-0.06108952513461752,-7.303554174316274,0.004297530252659841,0.52,25891,7691,,,
Forelimb field,Presomitic mesoderm,6.313490427703197,-0.10434418628491689,-11.361266025440463,0.007034486297744927,0.06,25891,8521,,,
Forelimb field,Primordial germ cell,4.699245512004204,-0.4299975595953258,-3.3103834982434743,0.005909896555127163,0.0,16359,25,,,
Forelimb field,Roof plate,6.2954255684681995,-0.1567966976332628,-15.427056557841036,0.006672688931442728,0.0,25891,6035,,,
Forelimb field,Sacral neural crest,6.183147143964692,0.010776913406747765,0.42884148726356663,0.009468231790736291,0.04,25891,2156,,,
Forelimb field,Sclerotome,6.777180415934141,0.16628866159640646,31.435553528968985,0.007428303934851503,0.0,25891,74334,,,
Forelimb field,Second heart field,6.3078795121558855,0.1318114456968559,13.878387358100879,0.0013356971921381837,0.0,25891,6952,,,
Forelimb field,Somatic mesoderm,7.634161427911799,1.0385556548225559,196.3902247626073,0.0006814419040645483,0.0,25891,66151,Forelimb field; Somatic mesoderm,"The forelimb field is a regional subdomain of the somatic (parietal) layer of the lateral plate mesoderm, so both cell types derive from the same somatic lateral plate mesoderm progenitor pool that forms the limb bud mesenchyme and body wall.",1
Forelimb field,Somatic motor neuron,6.078351442773098,-0.30892644878539804,-30.86520940738697,0.0034177705880837506,0.0,25891,6559,,,
Forelimb field,Spinal cord (cervical),6.318273594953813,-0.2736767111164055,-42.96548236393824,0.00489958665190133,0.0,25891,41051,,,
Forelimb field,Spinal cord (lumbar),6.315008921090683,-0.13425186654268076,-16.752051528296217,0.008143031975335183,0.0,25891,12722,,,
Forelimb field,Spinal cord (sacral),6.258229453637372,-0.12747992430409028,-11.898193208557188,0.009420198007990009,0.15,25891,5351,,,
Forelimb field,Spinal cord (thoracic),6.340139898284835,-0.18433476206061764,-29.583262259197266,0.005033006029781573,0.0,25891,35061,,,
Forelimb field,Spinal cord interneuron,6.297073095004678,-0.36824938072660424,-44.38975981079714,0.002935885125233564,0.0,25891,12470,,,
Forelimb field,Splanchnic mesoderm,7.517547037267724,1.0093705079233262,138.3153764632814,0.0023485048019760515,0.0,25891,21642,Forelimb field; Splanchnic mesoderm,"Both cell types descend from lateral plate mesoderm, which splits into a somatic (parietal) layer giving rise to the limb-field mesenchyme and a splanchnic (visceral) layer, so their shared ancestry reflects a common lateral-plate mesoderm progenitor pool prior to the somatic/splanchnic bifurcation.",2
Forelimb field,Surface ectoderm,5.9307980939711475,0.003426109766855312,-0.24194170887747365,0.003574544310878112,0.29,25891,2649,,,
Forelimb field,Telencephalon,6.132626211181325,-0.2749147215855201,-49.81499743697606,0.007166817251139431,0.0,25891,34300,,,
Forelimb field,Trigeminal ganglion neuron,5.9769118182464736,-0.08262665622238015,-4.342647943896973,0.006746116855113448,0.51,25891,1765,,,
Forelimb field,Trigeminal placode,6.147508305793157,-0.05760557398338051,-5.8745558455223374,0.00026353478822775764,0.0,25891,6546,,,
Forelimb field,Trigeminal sensory neuron,6.050761311872172,-0.051302660308876945,-4.492914945245345,0.00753502864824992,0.05,25891,3198,,,
Forelimb field,Trunk neural crest,6.2516809713033155,-0.03233548062554211,-3.6159590667254093,0.011863387170318254,0.0,25891,6809,,,
Forelimb field,Vagal neural crest,6.210166472013394,-0.08357346446013765,-7.236590676078243,0.006547999547823898,0.5,25891,4937,,,
Frontonasal mesenchyme,Frontonasal mesenchyme,9.500000000010354,-1.1842378929335004e-14,-0.00010656416343006666,1.1780322851300441e-28,1.0,24672,24672,,,
Frontonasal mesenchyme,Head paraxial mesoderm,6.142222661932425,-0.12792812190385514,-22.29637228427056,0.002967600805189175,0.0,24672,32981,,,
Frontonasal mesenchyme,Hematopoietic progenitor,5.236219351710807,-0.2703316120227702,-3.5696173070298727,0.005127566228880462,0.02,24672,87,,,
Frontonasal mesenchyme,Hemogenic endothelium,5.658394342580607,-0.06082322587940029,-0.6496010969292153,0.018798433433021525,0.59,24672,141,,,
Frontonasal mesenchyme,Hepatoblast,5.358037943016801,-0.3833396907085402,-17.588246636978152,0.003769763206589222,0.0,24672,1255,,,
Frontonasal mesenchyme,Hindbrain (isthmic organizer),6.351253904265886,0.05205166604218873,4.9645219177760245,0.0075594830292756215,0.17,24672,3921,,,
Frontonasal mesenchyme,Hindbrain (r1),6.522396765507362,0.0961055418553034,14.400340147349233,0.0047583874202405275,0.0,24672,16440,,,
Frontonasal mesenchyme,Hindbrain (r2-r4),6.535678436614852,0.011789108243326574,3.1713810630616415,0.0036296704355477725,0.1,24672,26863,,,
Frontonasal mesenchyme,Hindbrain (r5-r8),6.424087057663286,-0.12530763234501427,-19.87819646636584,0.003505171842118713,0.0,24672,28972,,,
Frontonasal mesenchyme,Hindgut,5.464663191299603,-0.3446636039959576,-23.931162611145165,0.001713618490634403,0.0,24672,3029,,,
Frontonasal mesenchyme,Hindlimb field,6.275358405220019,0.019504462736219235,1.678855972552024,0.008973592638698272,0.04,24672,6150,,,
Frontonasal mesenchyme,Hypaxial myogenic progenitor,6.061492496604877,-0.27001056492017356,-24.09678289109972,0.0006860848850215056,0.0,24672,5322,,,
Frontonasal mesenchyme,Hypothalamic neuron,5.925926894688331,-0.23406012094089826,-11.483416967377423,0.011041517434904656,0.0,24672,1528,,,
Frontonasal mesenchyme,Hypothalamus,5.900338598172457,-0.2746610123628536,-29.320923955147123,0.003696717719720526,0.0,24672,7652,,,
Frontonasal mesenchyme,Intermediate mesoderm,6.328192388724375,-0.1278278883999482,-15.92602459916808,0.008294670322708983,0.0,24672,10656,,,
Frontonasal mesenchyme,Juxtacardiac field,5.76361282580545,-0.2017585279504678,-10.525270931317529,0.006735948980740291,0.0,24672,1386,,,
Frontonasal mesenchyme,Lens placode,6.567403135157927,0.5373441781434997,35.600940975861484,0.020400242374860253,0.0,24672,2811,,,
Frontonasal mesenchyme,Macrophage,5.306681740142016,-0.32663672505691527,-14.305863999434996,0.002064148690768448,0.0,24672,966,,,
Frontonasal mesenchyme,Megakaryocyte,5.387723005629623,-0.3625759748449748,-10.49994096545745,0.0011727714790430146,0.0,24672,482,,,
Frontonasal mesenchyme,Mesothelium,5.836458507242008,-0.10278960682808187,-3.011391212096466,0.011354235853777641,0.45,24672,346,,,
Frontonasal mesenchyme,Midbrain,6.541627515452922,0.15410726420848478,23.293154175549095,0.009563999397342232,0.0,24672,21466,,,
Frontonasal mesenchyme,Midbrain neuron,6.722129852766289,0.3629055541180269,29.388901263743602,0.0077534817576911325,0.0,24672,4463,,,
Frontonasal mesenchyme,Midgut,5.4222752905978515,-0.3872243339744168,-21.68561567761448,0.002631430583299027,0.0,24672,1667,,,
Frontonasal mesenchyme,Myotome,6.000129792056971,-0.3302405495761797,-20.215895476574484,0.0007187093370355594,0.0,24672,2201,,,
Frontonasal mesenchyme,Nascent somite,6.252234459394715,-0.15179555880072884,-14.222536598977607,0.003988699397974947,0.0,24672,6475,,,
Frontonasal mesenchyme,Notochord,5.589457965133889,-0.2997390006172142,-12.331048006772212,0.006869800505314581,0.0,24672,956,,,
Frontonasal mesenchyme,Olfactory placode,6.834761318590864,0.7263606936812526,67.94246661653148,0.004905034305179509,0.0,24672,5872,Frontonasal mesenchyme,"Both derive from the anterior neural plate border / rostral head ectoderm, where cranial (frontonasal) neural-crest-derived mesenchyme and the preplacodal ectoderm that forms the olfactory placode arise as sister lineages and co-emerge within the developing frontonasal prominence.",3
Frontonasal mesenchyme,Olfactory sensory neuron,6.4441318631898925,0.5416064539116382,15.267251833284183,0.005077624401789846,0.0,24672,389,Olfactory sensory neuron,"Frontonasal mesenchyme (cranial neural crest) and olfactory sensory neurons (olfactory placode) likely share ancestry because both derive from the anterior neural plate border and co-emerge within the rostral frontonasal/nasal region, so lineage-tracing captures their common origin in the anterior head progenitor pool.",3
Frontonasal mesenchyme,Otic placode,6.274470948349074,0.2959485260387528,18.637018541727812,0.0057568282061966946,0.0,24672,2365,,,
Frontonasal mesenchyme,Otic sensory neuron,6.143526262679089,0.26491488518023143,10.916913989428819,0.013568467278399412,0.0,24672,974,,,
Frontonasal mesenchyme,Periocular mesoderm,5.721151870701405,-0.07147124085078034,-3.1252627486234625,0.03329921126063672,0.0,24672,1739,,,
